chunk_id,document_id,file_name,document_type,page_number,page_chunk_index,chunk_sequence,character_count,chunk_text
CHK_EDB9AE8826CA,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,11,4,51,584,"s S, et al: Ibrutinib-mediated atrial ﬁbrillation attributable to inhibition of C-terminal Src kinase. Circulation 142:2443-2455, 2020 21. Berglof A, Hamasy A, Meinke S, et al: Targets for ibrutinib beyond B cell malignancies. Scand J Immunol 82:208-217, 2015 22. Honigberg LA, Smith AM, Sirisawad M, et al: The Bruton tyrosine kinase inhibitor PCI-32765 blocks B-cell activation and is efﬁcacious in models of autoimmune disease and B-cell malignancy. Proc Natl Acad Sci U S A 107:13075-13080, 2010 n n n Journal of Clinical Oncology 1045 Zanubrutinib Versus Ibrutinib in R/R CLL/SLL"
CHK_B6CFFF154F15,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,1,52,1200,"AUTHORS’ DISCLOSURES OF POTENTIAL CONFLICTS OF INTEREST Zanubrutinib Versus Ibrutinib in Relapsed/Refractory Chronic Lymphocytic Leukemia and Small Lymphocytic Lymphoma: Interim Analysis of a Randomized Phase III Trial The following represents disclosure information provided by authors of this manuscript. All relationships are considered compensated unless otherwise noted. Relationships are self-held unless noted. I 5 Immediate Family Member, Inst 5 My Institution. Relationships may not relate to the subject matter of this manuscript. For more information about ASCO’s conﬂict of interest policy, please refer to www.asco.org/rwc or ascopubs.org/jco/authors/author-center. Open Payments is a public database containing information reported by companies about payments made to US-licensed physicians (Open Payments). Kenneth Wu Employment: BeiGene, Genentech/Roche Stock and Other Ownership Interests: BeiGene, Genentech/Roche Constantine S. Tam Honoraria: Janssen-Cilag, AbbVie, Novartis, BeiGene, Pharmacyclics, Roche/ Genentech, Loxo/Lilly Consulting or Advisory Role: Janssen, Loxo, Roche, BeiGene, AbbVie Research Funding: Janssen-Cilag (Inst), AbbVie (Inst), BeiGene (Inst) Tadeusz Robak H"
CHK_1674D243CB2B,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,2,53,1200,"ne, Pharmacyclics, Roche/ Genentech, Loxo/Lilly Consulting or Advisory Role: Janssen, Loxo, Roche, BeiGene, AbbVie Research Funding: Janssen-Cilag (Inst), AbbVie (Inst), BeiGene (Inst) Tadeusz Robak Honoraria: AstraZeneca, BeiGene, Janssen Consulting or Advisory Role: AstraZeneca, BeiGene, Janssen Oncology Research Funding: AstraZeecaa, BeiGene, Janssen Jessica Yecies Employment: BeiGene, Day One Biopharmaceuticals, Kaiser Permanente, GRAIL Stock and Other Ownership Interests: BeiGene, GRAIL, Day One Biopharmaceuticals Mazyar Shadman Employment: Bristol Myers Squibb Consulting or Advisory Role: AbbVie, Genentech, AstraZeneca, Sound Biologics, Cellectar, Pharmacyclics, BeiGene, Bristol Myers Squibb/Celgene, MorphoSys, Innate Pharma, Kite, a Gilead Company, Adaptive Biotechnologies, Epizyme, Fate Therapeutics, Lilly, Regeneron, Adaptimmune, MustangBio, TG Therapeutics, MEI Pharma Research Funding: Pharmacyclics (Inst), Acerta Pharma (Inst), Merck (Inst), TG Therapeutics (Inst), BeiGene (Inst), Celgene (Inst), Genentech (Inst), MustangBio (Inst), AbbVie (Inst), Sunesis Pharmaceuticals (Inst), Bristol Myers Squibb/Celgene, Genmab (Inst), Vincerx Pharma (Inst) Adam Idoine Employment: Be"
CHK_F879AEA3D538,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,3,54,1200,"Inst), Celgene (Inst), Genentech (Inst), MustangBio (Inst), AbbVie (Inst), Sunesis Pharmaceuticals (Inst), Bristol Myers Squibb/Celgene, Genmab (Inst), Vincerx Pharma (Inst) Adam Idoine Employment: BeiGene Stock and Other Ownership Interests: BeiGene Susan M. O’Brien Employment: University of California, Irvine Honoraria: Celgene, Janssen, Pharmacyclics, Gilead Sciences, Pﬁzer, Amgen, Astellas Pharma, GlaxoSmithKline, Aptose Biosciences, Vaniam Group, AbbVie, Sunesis Pharmaceuticals, Alexion Pharmaceuticals, Eisai, TG Therapeutics, NOVA Research Company Consulting or Advisory Role: Amgen, Celgene, GlaxoSmithKline, Janssen Oncology, Aptose Biosciences, Vaniam Group, AbbVie/Genentech, Sunesis Pharmaceuticals, Alexion Pharmaceuticals, Astellas Pharma, Gilead Sciences, Pharmacyclics, TG Therapeutics, Pﬁzer, Sunesis Pharmaceuticals Research Funding: Acerta Pharma (Inst), Regeneron (Inst), Gilead Sciences (Inst), Pﬁzer (Inst), TG Therapeutics (Inst), Pharmacyclics (Inst), Kite, a Gilead Company (Inst), Sunesis Pharmaceuticals (Inst), Lilly (Inst), Caribou Biosciences (Inst) Travel, Accommodations, Expenses: Celgene, Janssen, Gilead Sciences, Regeneron, Janssen Oncology Jiˇr´ı Mayer Resea"
CHK_F27F79038E3B,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,4,55,1200,"any (Inst), Sunesis Pharmaceuticals (Inst), Lilly (Inst), Caribou Biosciences (Inst) Travel, Accommodations, Expenses: Celgene, Janssen, Gilead Sciences, Regeneron, Janssen Oncology Jiˇr´ı Mayer Research Funding: BeiGene Barbara Eichhorst Honoraria: Roche, AbbVie, Janssen-Cilag, AstraZeneca, Miltenyi Biotec, BeiGene, MSD Consulting or Advisory Role: Janssen-Cilag, AbbVie, AstraZeneca, Lilly Research Funding: AbbVie, Janssen, BGI, Gilead Sciences, AstraZeneca Travel, Accommodations, Expenses: Roche, AbbVie, Gilead Sciences, Janssen Habte A. Yimer Employment: Texas Oncology/US Oncology Stock and Other Ownership Interests: Karyopharm Therapeutics Speakers’ Bureau: Janssen, AstraZeneca, BeiGene, GlaxoSmithKline, Karyopharm Therapeutics, Amgen, Pharmacyclics Nicole Lamanna Consulting or Advisory Role: Celgene, Genentech, AbbVie, ProNAi, Pharmacyclics, Juno Therapeutics, Roche, Janssen, AstraZeneca, Gilead Sciences, BeiGene, Loxo/Lilly Research Funding: Genentech/AbbVie (Inst), Inﬁnity Pharmaceuticals (Inst), Gilead Sciences (Inst), ProNAi (Inst), BeiGene (Inst), Verastem (Inst), Juno Therapeutics (Inst), TG Therapeutics (Inst), Acerta Pharma/AstraZeneca (Inst), Loxo (Inst), Oncternal Th"
CHK_68D298B891A8,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,5,56,1200,"aceuticals (Inst), Gilead Sciences (Inst), ProNAi (Inst), BeiGene (Inst), Verastem (Inst), Juno Therapeutics (Inst), TG Therapeutics (Inst), Acerta Pharma/AstraZeneca (Inst), Loxo (Inst), Oncternal Therapeutics, Inc (Inst), MingSight (Inst), Octapharm (Inst) Meng Ji Employment: BeiGene Beijing, Takeda Stock and Other Ownership Interests: BeiGene Wojciech Jurczak Consulting or Advisory Role: Roche, AstraZeneca, BeiGene Research Funding: Acerta Pharma, TG Therapeutics, Sandoz-Novartis, Roche, Takeda, Epizyme, Janssen-Cilag, BeiGene, MorphoSys, MEI Pharma Peter Hillmen Employment: Apellis Pharmaeuticals Honoraria: Janssen, AbbVie, Roche, AstraZeneca, BeiGene, Swedish Orphan Biovitrum, Pharmacyclics Research Funding: Janssen (Inst), Pharmacyclics (Inst), Roche (Inst), Gilead Sciences (Inst), AbbVie (Inst) Travel, Accommodations, Expenses: Janssen, AbbVie Alessandra Ferrajoli Consulting or Advisory Role: Giants of Cancer Care, AstraZeneca, Janssen Oncology Patents, Royalties, Other Intellectual Property: Celgene, Acerta Pharma, BeiGene Jane Huang Employment: BeiGene, Prelude Therapeutics Leadership: 858 Therapeutics, Protara Therapeutics, Prelude Therapeutics, BeiGene Stock and Other Ow"
CHK_AF49C4395433,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,6,57,1200,"tual Property: Celgene, Acerta Pharma, BeiGene Jane Huang Employment: BeiGene, Prelude Therapeutics Leadership: 858 Therapeutics, Protara Therapeutics, Prelude Therapeutics, BeiGene Stock and Other Ownership Interests: Protara Therapeutics, BeiGene, 858 Therapeutics, Prelude Therapeutics Consulting or Advisory Role: BeiGene Jennifer R. Brown Consulting or Advisory Role: AbbVie, Acerta/Astra-Zeneca, BeiGene, Bristol Myers Squibb/Celgene/Juno, Catapult Therapeutics, Lilly, Genentech/Roche, HUTCHMED, iOnctura, Janssen, MEI Pharma, MorphoSys, Novartis, Pharmacyclics Research Funding: BeiGene (Inst), Gilead Sciences (Inst), Loxo/Lilly (Inst), MEI Pharma (Inst), Secura Bio (Inst), Sun Pharma (Inst), TG Therapeutics (Inst) Martin ˇSimkoviˇc Honoraria: Janssen-Cilag, AbbVie/Genentech, AstraZeneca Consulting or Advisory Role: AbbVie Speakers’ Bureau: Janssen-Cilag, AbbVie, AstraZeneca Travel, Accommodations, Expenses: Gilead Sciences, AbbVie, Janssen-Cilag, AstraZeneca Robert Weinkove Stock and Other Ownership Interests: Fisher & Paykel Healthcare Consulting or Advisory Role: Janssen, AbbVie Research Funding: Janssen (Inst) Travel, Accommodations, Expenses: Janssen Uncompensated Relationshi"
CHK_B33A0C178756,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,12,7,58,452,"Other Ownership Interests: Fisher & Paykel Healthcare Consulting or Advisory Role: Janssen, AbbVie Research Funding: Janssen (Inst) Travel, Accommodations, Expenses: Janssen Uncompensated Relationships: Wellington Zhaotai Therapies Limited Tommi Salmi Employment: BeiGene Stock and Other Ownership Interests: BeiGene No other potential conﬂicts of interest were reported. © 2022 by American Society of Clinical Oncology Volume 41, Issue 5 Hillmen et al"
CHK_EA7198FD91A8,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,1,1,1,1200,"RESEARCH Annals of Hematology (2024) 103:4183–4191 https://doi.org/10.1007/s00277-024-05823-8 between Western countries and China. For example, the age-adjusted incidence rate of CLL in China is 0.2–0.6 per 100,000, substantially lower than that in patients of Euro­ pean descent [3]. Furthermore, although the incidence ratio of men to women with CLL is similar between the United States and China (1.9:1 and 1.8:1, respectively), the median age at diagnosis in the United States is 70 years compared with 58–62 years in China [4, 5]. Among patients diagnosed with CLL between 2010 and 2018, the overall survival (OS) Introduction Chronic lymphocytic leukemia (CLL) is the most common type of leukemia in the Western hemisphere, with an age- adjusted incidence of 1.28 per 100,000 people worldwide in 2019 [1]. Small lymphocytic lymphoma (SLL) is a dif­ ferent manifestation of the same disease [2]; throughout this manuscript, CLL/SLL will simply be referred to as CLL. There is heterogeneity in the epidemiology of CLL Extended author information available on the last page of the article Abstract Chronic lymphocytic leukemia/small lymphocytic lymphoma (CLL/SLL) has different epidemiology in Chi"
CHK_8C00DEF486FE,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,1,2,2,1200,"e epidemiology of CLL Extended author information available on the last page of the article Abstract Chronic lymphocytic leukemia/small lymphocytic lymphoma (CLL/SLL) has different epidemiology in Chinese vs. West­ ern patients, but there are few studies of CLL/SLL in large populations of Chinese patients. ALPINE is a global phase 3 trial investigating Bruton tyrosine kinase inhibitors zanubrutinib vs. ibrutinib to treat relapsed/refractory (R/R) CLL/SLL. Here we report results from the subgroup of Chinese patients. Adults with R/R CLL/SLL were randomized 1:1 to receive zanubrutinib (160 mg twice-daily) or ibrutinib (420 mg once-daily) until disease progression or unacceptable toxicity. Endpoints included overall response rate (ORR), progression-free survival (PFS), overall survival (OS), and safety. Data were analyzed descriptively. Ninety patients were randomized in China (zanubrutinib, n = 47; ibrutinib, n = 43). Baseline characteristics were balanced between groups, with fewer male patients in the zanubrutinib vs. ibrutinib group (55.3% vs. 69.8%). Median age was 60.5 years, 11% had del(17p) mutation, and 32% had tumor protein 53 (TP53) mutation. With median 25.3 months follow-"
CHK_290287BFD9DD,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,1,3,3,1199,"patients in the zanubrutinib vs. ibrutinib group (55.3% vs. 69.8%). Median age was 60.5 years, 11% had del(17p) mutation, and 32% had tumor protein 53 (TP53) mutation. With median 25.3 months follow-up, ORR was 80.9% with zanubrutinib vs. 72.1% with ibrutinib. PFS was improved with zanubrutinib vs. ibrutinib (HR = 0.34 [95% CI, 0.15, 0.77]), and the HR for OS was 0.45 (95% CI, 0.14, 1.50). Rates of Grade ≥ 3 treatment-emergent adverse events (TEAEs; 64.4% vs. 72.1%), AEs leading to discontinuation (6.4% vs. 14.0%), and serious TEAEs (35.6% vs. 51.2%) were lower with zanubrutinib vs. ibrutinib. Zanubrutinib demonstrated improved ORR, PFS, and OS vs. ibrutinib and a more favorable safety profile in patients with R/R CLL/SLL in China. These results are consistent with the full global population of ALPINE. ClinicalTrials.gov: NCT03734016, registered November 7, 2018. Keywords Zanubrutinib · Ibrutinib · Chronic lymphocytic leukemia · Small lymphocytic lymphoma · Chinese population Received: 29 January 2024 / Accepted: 30 May 2024 / Published online: 18 June 2024 © The Author(s) 2024 Improved efficacy and safety of zanubrutinib versus ibrutinib in patients with relapsed/refractory chron"
CHK_9ECCC535BF20,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,1,4,4,642,": 29 January 2024 / Accepted: 30 May 2024 / Published online: 18 June 2024 © The Author(s) 2024 Improved efficacy and safety of zanubrutinib versus ibrutinib in patients with relapsed/refractory chronic lymphocytic leukemia (R/R CLL) in China: a subgroup of ALPINE Keshu Zhou1 · Tingyu Wang2,3 · Ling Pan4 · Wei Xu5 · Jie Jin6 · Wei Zhang7 · Yu Hu8 · Jianda Hu9 · Ru Feng10 · Ping Li11 · Zhougang Liu12 · Peng Liu13 · Hongmei Jing14 · Sujun Gao15 · Huilai Zhang16 · Kang Yu17 · Zhao Wang18 · Xiongpeng Zhu19 · Zimin Sun20 · Fei Li21 · Dongmei Yan22 · Jianyu Weng23 · Lina Fu24 · Liping Wang24 · Tommi Salmi25 · Kenneth Wu26 · Lugui Qiu2,3 1 3"
CHK_1343C83F743A,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,2,1,5,1200,"Annals of Hematology (2024) 103:4183–4191 in Chinese patients was significantly prolonged compared with that in patients in the United States (P = .047), which may be a result of the younger age at diagnosis in Chinese patients [4]. Additionally, while newly diagnosed Chinese patients with CLL and Western patients have similar fre­ quencies of del(17p) (7.8% [6] vs. 5–8% [5], respectively) and TP53 mutations (8.2% [6] vs. 4–8% [7]), the frequency of unmutated immunoglobulin heavy chain variable region in untreated CLL is lower in Chinese patients (31% [6] vs. 48% [8]). In an analysis of Chinese vs. Western patients with CLL, MYD88 mutations (12.5% vs. 3.0–3.6%) and KMT2D mutations (7.9% vs. 0.7–1.1%) were more frequent in the Chinese population, and MYD88 mutations were sig­ nificantly more common in newly diagnosed vs. relapsed CLL [9]. The frequency of TP53 mutations in relapsed/ refractory (R/R) CLL is similar in Chinese vs. Western patients (16–43% [10] vs. 30–40% [7]). Collectively, these factors can influence disease prognosis [5, 9, 11]. Despite the differences in disease presentation in Chinese and West­ ern patients, no population-based studies of CLL have been conducted i"
CHK_829DEC282E2C,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,2,2,6,1200,"y, these factors can influence disease prognosis [5, 9, 11]. Despite the differences in disease presentation in Chinese and West­ ern patients, no population-based studies of CLL have been conducted in mainland China, and studies in large popula­ tions of Chinese patients with CLL are rare [3]. For many years, the standard of care for R/R CLL in China included rituximab, alkylating agents, and fludara­ bine [3]. In 2013, the Bruton tyrosine kinase (BTK) inhibi­ tor ibrutinib was approved for the treatment of R/R CLL in China [3]. Since its approval, ibrutinib has revolutionized the treatment of CLL, despite its association with treatment resistance and increased risk for cardiovascular adverse events (AEs) such as atrial fibrillation, cardiac failure, bleeding, and hypertension [5]. Zanubrutinib, a next-generation, irreversible, potent, selective BTK inhibitor designed to maximize BTK occu­ pancy and minimize off-target inhibition [12, 13], was approved for the treatment of CLL in China in 2020 [3]. The global phase 3 ALPINE trial (NCT03734016) evalu­ ated the efficacy and safety of zanubrutinib vs. ibrutinib in patients with R/R CLL or SLL [13, 14]. The results showed that zanubru"
CHK_A24DC454A34D,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,2,3,7,1200,"a in 2020 [3]. The global phase 3 ALPINE trial (NCT03734016) evalu­ ated the efficacy and safety of zanubrutinib vs. ibrutinib in patients with R/R CLL or SLL [13, 14]. The results showed that zanubrutinib treatment had a superior overall response rate (ORR) [14], significantly longer progression-free sur­ vival (PFS), and fewer AEs, including cardiac AEs, com­ pared with ibrutinib [13]. Here, we report results from the ALPINE trial in the subgroup of patients enrolled in China. Methods Study design and population ALPINE (NCT03734016) is a global, phase 3, open-label, randomized study investigating the efficacy and safety of zanubrutinib vs. ibrutinib in patients with R/R CLL/SLL. The trial design is shown in Supplementary Fig. 1, and the methodological details have been reported previously [13]. Male and female patients were eligible to participate in the study if they were ≥ 18 years old, had a confirmed diagno­ sis of CLL or SLL requiring treatment per the International Workshop on CLL criteria [15], experienced relapse or had disease refractory to ≥ 1 prior systemic therapy for CLL/ SLL, and had an Eastern Cooperative Oncology Group per­ formance status of 0–2. Patients with kn"
CHK_DABE8C78A7C3,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,2,4,8,1200,"CLL criteria [15], experienced relapse or had disease refractory to ≥ 1 prior systemic therapy for CLL/ SLL, and had an Eastern Cooperative Oncology Group per­ formance status of 0–2. Patients with known prolymphocytic leukemia or a history of Richter’s transformation, clinically significant cardiovascular disease, prior malignancy in the past 3 years, history of severe bleeding disorder or stroke, severe pulmonary disease, or prior treatment with a BTK inhibitor were excluded. Patients were randomized 1:1 to receive either zanubru­ tinib 160 mg orally twice daily or ibrutinib 420 mg orally once daily until disease progression or unacceptable toxic­ ity. Randomization was stratified by age (< 65 years vs. ≥ 65 years), geographic region (China vs. non-China), refrac­ tory status (yes or no), and del(17p)/TP53 mutation status (present or absent). This analysis presents data for patients enrolled in China. Assessments In this subgroup analysis, ORR assessed by blinded inde­ pendent review committee (IRC) and by the investiga­ tor (INV) was evaluated. ORR was defined as a complete response or a complete response with incomplete bone marrow recovery, a nodular partial response, or a par"
CHK_1044FE7C59BE,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,2,5,9,1198,"committee (IRC) and by the investiga­ tor (INV) was evaluated. ORR was defined as a complete response or a complete response with incomplete bone marrow recovery, a nodular partial response, or a partial response. Other key assessments included PFS, duration of response (DoR), and rate of partial response with lympho­ cytosis or better by IRC and INV; time to treatment fail­ ure; OS; and safety. Efficacy was assessed via symptoms, physical examination, computerized tomography imaging, and laboratory tests; assessment of CLL was according to International Workshop on CLL criteria [15] with the addi­ tion of treatment-related lymphocytosis [16], and SLL was assessed according to Lugano classification [17]. AEs were assessed and graded based on the National Cancer Institute Common Terminology Criteria for Adverse Events v4.03. AEs of special interest (AESI) were prespecified pooled cat­ egories (Supplementary Methods). Statistical analysis Demographic and baseline characteristics and efficacy were summarized for all Chinese patients randomized. Safety analyses were summarized for all Chinese patients who received ≥ 1 dose of study drug. All analyses were descrip­ tive, and no formal"
CHK_5A9518C1747F,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,2,6,10,310,"icacy were summarized for all Chinese patients randomized. Safety analyses were summarized for all Chinese patients who received ≥ 1 dose of study drug. All analyses were descrip­ tive, and no formal hypothesis testing was performed; there­ fore, no statements of statistical significance can be made. 1 3 4184"
CHK_6A11C33E86D3,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,3,1,11,1200,"Annals of Hematology (2024) 103:4183–4191 Compliance with ethical standards This study was conducted in accordance with the Declara­ tion of Helsinki and the International Conference on Har­ monization Guidelines for Good Clinical Practice. Written informed consent was obtained from each patient, and insti­ tutional review board approval was obtained at each study site. Data sharing statement BeiGene voluntarily shares anonymous data on completed studies responsibly and provides qualified scientific and medical researchers access to anonymous data and support­ ing clinical trial documentation for clinical trials in dos­ siers for medicines and indications after submission and approval in the United States, China, and Europe. Clinical trials supporting subsequent local approvals, new indica­ tions, or combination products are eligible for sharing once corresponding regulatory approvals are achieved. BeiGene shares data only when permitted by applicable data privacy and security laws and regulations. In addition, data can only be shared when it is feasible to do so without compromising the privacy of study participants. Qualified researchers may submit data requests/research proposal"
CHK_77F4C06E0C77,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,3,2,12,1199,"regulations. In addition, data can only be shared when it is feasible to do so without compromising the privacy of study participants. Qualified researchers may submit data requests/research proposals for BeiGene review and consideration through BeiGene’s Clinical Trial Webpage at https://www.beigene.com/our-science-and-medicines/ our-clinical-trials/. Results Patients A total of 652 patients were randomized by the cutoff date of August 8, 2022, 90 of whom were from China. Forty-seven were randomized to receive zanubrutinib and 43 to receive ibrutinib (Fig. 1). The demographic and clinical character­ istics in both treatment groups were consistent at baseline; however, there were fewer male patients in the zanubru­ tinib group than in the ibrutinib group (55.3% vs. 69.8%, respectively) (Table 1). The median age was 60.5 years (range, 35–82), 41.1% of patients had bulky disease (i.e., a tumor that was ≥ 5 cm diameter), 11.1% had del(17p), and 32.2% had TP53 mutation. The median number of prior lines of therapy was 1 (range, 1–12), with most patients (85 [94.4%]) having received an alkylating agent, excluding bendamustine. The representativeness of study participants compared with t"
CHK_3F7D4877EF57,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,3,3,13,351,"of prior lines of therapy was 1 (range, 1–12), with most patients (85 [94.4%]) having received an alkylating agent, excluding bendamustine. The representativeness of study participants compared with the Chinese and world populations can be found in Supplementary Table 1. Fig. 1 Patient disposition. AE, adverse event; PD, progressive disease 1 3 4185"
CHK_CAB05FB341FC,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,4,1,14,1200,"Annals of Hematology (2024) 103:4183–4191 IRC, the ORR was 87.2% with zanubrutinib and 76.7% with ibrutinib (Supplementary Table 2). A higher percentage of patients had partial response with lymphocytosis or better by INV in the zanubrutinib group (89.4%) vs. the ibrutinib group (79.1%), which is consistent with the analysis by IRC (89.4% vs. 83.7%, respectively). For DoR as assessed by Overall response With an overall median study follow-up of 25.3 months (range, 0.1–40.4), the ORR assessed by INV was higher in the zanubrutinib-treated group than in the ibrutinib group (80.9% vs. 72.1%, respectively) (Fig. 2). As assessed by Table 1 Demographics and baseline characteristics of patients in the Chinese subgroup (ITT) Zanubrutinib (n = 47) Ibrutinib (n = 43) Total (N = 90) Age, median (range), years 60 (35–82) 61 (35–80) 60.5 (35–82) < 65 years, n (%) 28 (59.6) 27 (62.8) 55 (61.1) ≥ 65 to < 75 years, n (%) 17 (36.2) 15 (34.9) 32 (35.6) ≥ 75 years, n (%) 2 (4.3) 1 (2.3) 3 (3.3) Male, n (%) 26 (55.3) 30 (69.8) 56 (62.2) ECOG PS, n (%) 0–1 46 (97.9) 42 (97.7) 88 (97.8) 2 1 (2.1) 1 (2.3) 2 (2.2) Mutational status, n (%) del(17p) present 6 (12.8) 4 (9.3) 10 (11.1) del(11q) present 11 (23."
CHK_3A7A19344322,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,4,2,15,1200,") 26 (55.3) 30 (69.8) 56 (62.2) ECOG PS, n (%) 0–1 46 (97.9) 42 (97.7) 88 (97.8) 2 1 (2.1) 1 (2.3) 2 (2.2) Mutational status, n (%) del(17p) present 6 (12.8) 4 (9.3) 10 (11.1) del(11q) present 11 (23.4) 11 (25.6) 22 (24.4) TP53 mutated 15 (31.9) 14 (32.6) 29 (32.2) del(17p) and/or TP53 mutation 16 (34.0) 14 (32.6) 30 (33.3) IGHV unmutated 28 (59.6) 27 (62.8) 55 (61.1) Bulky disease, n (%) Any target lesion longest diameter ≥ 5 cm 19 (40.4) 18 (41.9) 37 (41.1) Any target lesion longest diameter ≥ 10 cm 2 (4.3) 3 (7.0) 5 (5.6) β2 microglobulin, n (%) ≤ 3.5 mg/L 17 (36.2) 11 (25.6) 28 (31.1) > 3.5 mg/L 30 (63.8) 30 (69.8) 60 (66.7) Data missing 0 2 (4.7) 2 (2.2) Lactate dehydrogenase level, median (range), U/L 217 (143–1234) 216 (132–600) 216.5 (132–1234) Disease stage, n (%) Binet stage A or B or Ann Arbor stage I or II 21 (44.7) 19 (44.2) 40 (44.4) Binet stage C or Ann Arbor stage III or IV 26 (55.3) 24 (55.8) 50 (55.6) Previous systemic therapy Lines of therapy, median (range), n 1 (1–4) 1 (1–12) 1 (1–12) 1, n (%) 28 (59.6) 22 (51.2) 50 (55.6) 2, n (%) 13 (27.7) 11 (25.6) 24 (26.7) 3, n (%) 3 (6.4) 4 (9.3) 7 (7.8) > 3, n (%) 3 (6.4) 6 (14.0) 9 (10.0) Types of therapy, n (%) Anti-CD"
CHK_ECF2EA8C4365,DOC_5D2D931F3757,s00277-024-05823-8 (1).pdf,SCIENTIFIC_PUBLICATION,4,3,16,945,"4) 1 (1–12) 1 (1–12) 1, n (%) 28 (59.6) 22 (51.2) 50 (55.6) 2, n (%) 13 (27.7) 11 (25.6) 24 (26.7) 3, n (%) 3 (6.4) 4 (9.3) 7 (7.8) > 3, n (%) 3 (6.4) 6 (14.0) 9 (10.0) Types of therapy, n (%) Anti-CD20 antibody 21 (44.7) 17 (39.5) 38 (42.2) Alkylating agent, excluding bendamustine 45 (95.7) 40 (93.0) 85 (94.4) Chemoimmunotherapy 21 (44.7) 15 (34.9) 36 (40.0) Purine analogue 27 (57.4) 27 (62.8) 54 (60.0) Bendamustine 1 (2.1) 1 (2.3) 2 (2.2) BCL2 inhibitor 0 1 (2.3) 1 (1.1) Immunomodulatory drug 3 (6.4) 0 3 (3.3) Alemtuzumab 1 (2.1) 0 1 (1.1) SI conversion factor for lactate dehydrogenase: U/L to µkat/L, multiply by 0.0167 BCL2, B-cell lymphoma 2; CD20, cluster of differentiation 20; del(11q), deletion in chromosome 11q; del(17p), deletion in chromosome 17p; ECOG PS, Eastern Cooperative Oncology Group performance status; IGHV, immunoglobulin heavy chain variable region; ITT, intent-to-treat; TP53, tumor protein 53; U, units 1 3 4186"
